"trialNum"	"cue"	"keyPressed"	"success"	"congruentOutcome"	"outcome"	"subjID"
23	1	1	1	2	0	5
24	4	0	1	1	0	5
25	2	0	1	1	1	5
26	1	1	1	1	1	5
27	4	0	1	1	0	5
28	3	0	0	1	-1	5
29	2	0	1	2	0	5
30	3	1	1	1	0	5
31	1	1	1	1	1	5
32	1	1	1	1	1	5
33	3	1	1	2	-1	5
34	4	0	1	1	0	5
35	3	1	1	1	0	5
36	2	0	1	2	0	5
37	4	0	1	1	0	5
38	2	0	1	2	0	5
39	3	1	1	1	0	5
40	3	1	1	2	-1	5
41	4	0	1	1	0	5
42	1	1	1	2	0	5
43	4	1	0	2	0	5
44	3	0	0	1	-1	5
45	2	1	0	1	0	5
46	4	1	0	1	-1	5
47	1	1	1	1	1	5
48	3	1	1	1	0	5
49	4	0	1	1	0	5
50	2	1	0	1	0	5
51	1	1	1	2	0	5
52	1	1	1	2	0	5
53	4	1	0	2	0	5
54	1	1	1	1	1	5
55	2	1	0	1	0	5
56	4	0	1	2	-1	5
57	1	1	1	1	1	5
58	1	1	1	1	1	5
59	2	0	1	1	1	5
60	4	0	1	1	0	5
61	4	0	1	2	-1	5
62	3	0	0	1	-1	5
63	1	1	1	1	1	5
64	2	0	1	1	1	5
65	1	1	1	1	1	5
66	2	0	1	1	1	5
67	3	1	1	1	0	5
68	1	1	1	1	1	5
69	3	1	1	1	0	5
70	4	1	0	1	-1	5
71	3	1	1	1	0	5
72	3	1	1	1	0	5
73	1	1	1	1	1	5
74	4	0	1	1	0	5
75	3	1	1	2	-1	5
76	1	1	1	2	0	5
77	1	1	1	2	0	5
78	1	1	1	1	1	5
79	3	1	1	2	-1	5
80	3	1	1	2	-1	5
81	4	0	1	1	0	5
82	2	0	1	1	1	5
83	3	1	1	1	0	5
84	4	0	1	2	-1	5
85	2	0	1	1	1	5
86	3	1	1	1	0	5
87	2	0	1	2	0	5
88	1	1	1	1	1	5
89	4	0	1	2	-1	5
90	1	1	1	1	1	5
91	1	1	1	1	1	5
92	2	0	1	1	1	5
93	1	1	1	1	1	5
94	2	0	1	1	1	5
95	1	1	1	1	1	5
96	4	0	1	1	0	5
97	3	1	1	1	0	5
98	1	1	1	1	1	5
99	4	1	0	1	-1	5
100	2	0	1	1	1	5
101	1	1	1	1	1	5
102	4	0	1	1	0	5
103	4	1	0	1	-1	5
104	3	1	1	1	0	5
105	2	0	1	1	1	5
106	4	0	1	1	0	5
107	3	1	1	1	0	5
108	3	0	0	1	-1	5
109	4	0	1	1	0	5
110	4	0	1	2	-1	5
111	4	1	0	1	-1	5
112	4	0	1	2	-1	5
113	2	0	1	1	1	5
114	4	0	1	1	0	5
115	3	1	1	2	-1	5
116	4	0	1	1	0	5
117	2	0	1	2	0	5
118	2	1	0	1	0	5
119	1	1	1	1	1	5
120	2	0	1	2	0	5
121	1	1	1	1	1	5
122	2	0	1	2	0	5
123	3	1	1	1	0	5
124	1	1	1	1	1	5
125	4	0	1	1	0	5
126	2	0	1	1	1	5
127	3	1	1	1	0	5
128	4	1	0	1	-1	5
129	3	1	1	1	0	5
130	2	0	1	2	0	5
131	2	0	1	1	1	5
132	1	1	1	1	1	5
133	3	1	1	1	0	5
134	2	0	1	1	1	5
135	3	1	1	1	0	5
136	2	0	1	1	1	5
137	1	1	1	1	1	5
138	3	1	1	2	-1	5
139	4	0	1	1	0	5
140	3	1	1	1	0	5
141	3	1	1	2	-1	5
142	2	0	1	1	1	5
143	3	0	0	1	-1	5
144	3	1	1	2	-1	5
145	1	1	1	1	1	5
146	4	0	1	1	0	5
147	4	0	1	1	0	5
148	4	0	1	1	0	5
149	4	0	1	1	0	5
150	4	0	1	1	0	5
151	1	0	0	2	1	5
152	3	1	1	1	0	5
153	1	1	1	1	1	5
154	4	0	1	2	-1	5
155	3	1	1	1	0	5
156	1	0	0	1	0	5
157	2	0	1	2	0	5
158	2	0	1	1	1	5
159	2	1	0	1	0	5
160	4	0	1	1	0	5
161	3	1	1	1	0	5
162	2	1	0	2	1	5
163	2	0	1	2	0	5
164	3	1	1	2	-1	5
165	4	0	1	1	0	5
166	4	0	1	2	-1	5
167	1	1	1	2	0	5
168	4	0	1	1	0	5
169	1	1	1	1	1	5
170	1	1	1	1	1	5
171	3	0	0	1	-1	5
172	4	0	1	2	-1	5
173	2	1	0	1	0	5
174	3	1	1	1	0	5
175	3	1	1	2	-1	5
176	4	0	1	1	0	5
177	2	0	1	1	1	5
178	3	0	0	1	-1	5
179	2	1	0	2	1	5
180	3	1	1	2	-1	5
181	3	1	1	1	0	5
182	4	0	1	2	-1	5
183	4	0	1	2	-1	5
184	2	1	0	1	0	5
185	2	0	1	2	0	5
186	1	1	1	2	0	5
187	1	1	1	2	0	5
188	4	0	1	2	-1	5
189	2	1	0	2	1	5
190	3	1	1	1	0	5
191	3	1	1	1	0	5
192	1	1	1	2	0	5
193	2	0	1	1	1	5
194	1	1	1	1	1	5
195	4	0	1	1	0	5
196	2	1	0	1	0	5
197	1	0	0	1	0	5
198	2	1	0	1	0	5
199	1	1	1	1	1	5
200	1	0	0	1	0	5
201	1	1	1	1	1	5
202	2	0	1	1	1	5
203	3	1	1	1	0	5
204	4	0	1	1	0	5
205	2	0	1	1	1	5
206	3	1	1	1	0	5
207	2	0	1	1	1	5
208	3	1	1	1	0	5
209	3	1	1	1	0	5
210	2	0	1	2	0	5
211	1	1	1	2	0	5
212	1	1	1	1	1	5
213	2	1	0	1	0	5
214	1	1	1	2	0	5
215	2	0	1	1	1	5
216	2	0	1	1	1	5
217	4	0	1	1	0	5
218	4	0	1	2	-1	5
219	1	1	1	1	1	5
220	3	1	1	1	0	5
221	1	1	1	1	1	5
222	1	1	1	2	0	5
223	4	0	1	1	0	5
224	1	1	1	1	1	5
225	2	0	1	1	1	5
226	2	0	1	1	1	5
227	3	1	1	1	0	5
228	1	1	1	2	0	5
229	2	0	1	2	0	5
230	3	1	1	1	0	5
231	2	0	1	2	0	5
232	3	1	1	1	0	5
233	2	1	0	1	0	5
234	4	0	1	1	0	5
235	3	1	1	1	0	5
236	4	0	1	1	0	5
237	1	1	1	1	1	5
238	3	1	1	1	0	5
239	4	0	1	1	0	5
240	2	0	1	1	1	5
1	3	0	0	2	0	6
2	1	1	1	1	1	6
3	1	1	1	1	1	6
4	2	1	0	2	1	6
5	2	0	1	1	1	6
6	3	1	1	1	0	6
7	2	1	0	1	0	6
8	4	0	1	1	0	6
9	2	1	0	1	0	6
10	4	1	0	1	-1	6
11	1	1	1	1	1	6
12	3	0	0	1	-1	6
13	4	0	1	1	0	6
14	2	0	1	1	1	6
15	2	1	0	2	1	6
16	1	1	1	1	1	6
17	3	1	1	2	-1	6
18	4	1	0	1	-1	6
19	1	1	1	1	1	6
20	4	0	1	1	0	6
21	4	0	1	2	-1	6
22	1	1	1	1	1	6
23	4	0	1	1	0	6
24	2	1	0	1	0	6
25	2	1	0	1	0	6
26	3	1	1	2	-1	6
27	4	1	0	1	-1	6
28	1	1	1	1	1	6
29	2	1	0	1	0	6
30	4	0	1	1	0	6
31	1	1	1	1	1	6
32	1	1	1	1	1	6
33	3	1	1	1	0	6
34	3	0	0	1	-1	6
35	3	1	1	1	0	6
36	3	0	0	2	0	6
37	1	1	1	1	1	6
38	2	0	1	1	1	6
39	4	0	1	1	0	6
40	3	1	1	1	0	6
41	2	1	0	1	0	6
42	4	0	1	1	0	6
43	4	0	1	1	0	6
44	2	0	1	1	1	6
45	2	0	1	1	1	6
46	2	0	1	1	1	6
47	2	0	1	1	1	6
48	4	0	1	1	0	6
49	3	0	0	1	-1	6
50	2	0	1	1	1	6
51	2	0	1	1	1	6
52	2	0	1	1	1	6
53	3	1	1	1	0	6
54	1	1	1	2	0	6
55	2	0	1	1	1	6
56	4	0	1	1	0	6
57	1	1	1	1	1	6
58	4	1	0	1	-1	6
59	2	1	0	1	0	6
60	3	1	1	1	0	6
61	3	1	1	1	0	6
62	3	1	1	1	0	6
63	1	1	1	2	0	6
64	1	1	1	1	1	6
65	1	0	0	2	1	6
66	2	0	1	1	1	6
67	4	0	1	1	0	6
68	1	1	1	1	1	6
69	4	0	1	1	0	6
70	2	0	1	1	1	6
71	4	0	1	1	0	6
72	2	0	1	1	1	6
73	1	1	1	1	1	6
74	4	0	1	1	0	6
75	1	1	1	1	1	6
76	1	1	1	1	1	6
77	4	0	1	1	0	6
78	2	0	1	1	1	6
79	4	0	1	1	0	6
80	2	0	1	1	1	6
81	1	1	1	1	1	6
82	1	1	1	2	0	6
83	2	0	1	1	1	6
84	1	1	1	2	0	6
85	2	0	1	1	1	6
86	3	1	1	1	0	6
87	3	1	1	2	-1	6
88	2	0	1	1	1	6
89	2	0	1	1	1	6
90	3	0	0	2	0	6
91	1	1	1	1	1	6
92	3	1	1	1	0	6
93	4	0	1	1	0	6
94	1	1	1	2	0	6
95	2	0	1	2	0	6
96	4	0	1	1	0	6
97	3	1	1	1	0	6
98	2	0	1	1	1	6
99	3	1	1	1	0	6
100	3	1	1	1	0	6
101	2	0	1	1	1	6
102	1	1	1	1	1	6
103	3	1	1	2	-1	6
104	4	0	1	1	0	6
105	3	1	1	1	0	6
106	1	1	1	1	1	6
107	3	1	1	1	0	6
108	3	1	1	2	-1	6
109	2	0	1	1	1	6
110	2	0	1	2	0	6
111	4	0	1	2	-1	6
112	2	1	0	1	0	6
113	3	0	0	2	0	6
114	3	0	0	1	-1	6
115	4	0	1	1	0	6
116	1	1	1	1	1	6
117	4	0	1	1	0	6
118	2	0	1	1	1	6
119	2	0	1	1	1	6
120	2	0	1	1	1	6
121	1	1	1	1	1	6
122	1	0	0	1	0	6
123	3	0	0	1	-1	6
124	4	0	1	1	0	6
125	4	0	1	1	0	6
126	2	0	1	1	1	6
127	3	1	1	1	0	6
128	4	0	1	1	0	6
129	1	1	1	1	1	6
130	2	0	1	1	1	6
131	4	1	0	1	-1	6
132	3	1	1	1	0	6
133	4	0	1	1	0	6
134	4	0	1	1	0	6
135	1	1	1	1	1	6
136	1	1	1	2	0	6
137	1	0	0	1	0	6
138	2	0	1	1	1	6
139	3	1	1	1	0	6
140	2	0	1	1	1	6
141	1	1	1	1	1	6
142	1	1	1	2	0	6
143	3	1	1	2	-1	6
144	2	1	0	1	0	6
145	4	0	1	1	0	6
146	3	1	1	1	0	6
147	3	1	1	1	0	6
148	2	0	1	1	1	6
149	3	1	1	1	0	6
150	2	0	1	1	1	6
151	4	1	0	1	-1	6
152	4	0	1	1	0	6
153	3	1	1	1	0	6
154	3	1	1	1	0	6
155	4	0	1	2	-1	6
156	1	1	1	1	1	6
157	2	0	1	1	1	6
158	1	1	1	1	1	6
159	4	0	1	1	0	6
160	1	1	1	1	1	6
161	4	0	1	1	0	6
162	3	1	1	1	0	6
163	4	0	1	1	0	6
164	1	1	1	1	1	6
165	2	0	1	1	1	6
166	1	1	1	2	0	6
167	4	0	1	2	-1	6
168	3	1	1	1	0	6
169	3	1	1	1	0	6
170	4	0	1	1	0	6
171	4	1	0	1	-1	6
172	1	1	1	1	1	6
173	2	0	1	2	0	6
174	3	1	1	1	0	6
175	1	1	1	1	1	6
176	1	1	1	1	1	6
177	3	1	1	1	0	6
178	2	0	1	1	1	6
179	4	0	1	2	-1	6
180	4	0	1	1	0	6
181	4	0	1	1	0	6
182	3	1	1	1	0	6
183	2	0	1	2	0	6
184	1	1	1	1	1	6
185	1	1	1	1	1	6
186	2	1	0	1	0	6
187	2	0	1	1	1	6
188	4	0	1	1	0	6
189	1	1	1	2	0	6
190	2	0	1	1	1	6
191	4	0	1	1	0	6
192	4	0	1	1	0	6
193	1	1	1	1	1	6
194	3	1	1	1	0	6
195	3	1	1	1	0	6
196	1	1	1	1	1	6
197	2	0	1	2	0	6
198	1	1	1	1	1	6
199	4	0	1	1	0	6
200	4	0	1	1	0	6
201	3	1	1	1	0	6
202	2	0	1	1	1	6
203	1	1	1	1	1	6
204	3	1	1	1	0	6
205	1	1	1	2	0	6
206	1	1	1	1	1	6
207	4	0	1	1	0	6
208	3	1	1	1	0	6
209	3	1	1	1	0	6
210	1	1	1	1	1	6
211	2	0	1	1	1	6
212	3	1	1	1	0	6
213	4	0	1	2	-1	6
214	3	1	1	1	0	6
215	1	1	1	1	1	6
216	4	0	1	1	0	6
217	1	1	1	1	1	6
218	3	1	1	1	0	6
219	4	0	1	1	0	6
220	2	0	1	1	1	6
221	2	0	1	1	1	6
222	4	0	1	1	0	6
223	4	0	1	1	0	6
224	2	0	1	1	1	6
225	1	1	1	2	0	6
226	1	1	1	1	1	6
227	4	0	1	2	-1	6
228	3	1	1	1	0	6
229	4	0	1	1	0	6
230	2	0	1	1	1	6
231	1	1	1	1	1	6
232	3	1	1	1	0	6
233	3	1	1	2	-1	6
234	3	1	1	1	0	6
235	4	0	1	1	0	6
236	1	1	1	1	1	6
237	1	1	1	1	1	6
238	3	1	1	1	0	6
239	3	1	1	1	0	6
240	3	1	1	1	0	6
1	1	1	1	1	1	7
2	1	1	1	1	1	7
3	1	1	1	1	1	7
4	4	0	1	2	-1	7
5	3	1	1	1	0	7
6	2	1	0	1	0	7
7	1	1	1	1	1	7
8	4	1	0	1	-1	7
9	4	1	0	1	-1	7
10	3	1	1	1	0	7
11	2	0	1	2	0	7
12	3	1	1	1	0	7
13	1	1	1	1	1	7
14	1	1	1	1	1	7
15	4	1	0	1	-1	7
16	3	0	0	2	0	7
17	1	1	1	2	0	7
18	3	1	1	2	-1	7
19	3	0	0	1	-1	7
20	2	1	0	1	0	7
21	4	0	1	1	0	7
22	4	0	1	1	0	7
23	2	1	0	2	1	7
24	1	1	1	1	1	7
25	3	1	1	1	0	7
26	1	1	1	1	1	7
27	3	1	1	2	-1	7
28	2	1	0	1	0	7
29	4	0	1	2	-1	7
30	1	1	1	2	0	7
31	2	1	0	1	0	7
32	4	1	0	2	0	7
33	4	0	1	1	0	7
34	4	0	1	2	-1	7
35	3	0	0	1	-1	7
36	1	1	1	1	1	7
37	4	0	1	2	-1	7
38	1	1	1	1	1	7
39	1	1	1	1	1	7
40	4	1	0	2	0	7
41	3	0	0	2	0	7
42	1	1	1	1	1	7
43	1	1	1	1	1	7
44	3	1	1	1	0	7
45	4	1	0	1	-1	7
46	2	1	0	2	1	7
47	2	1	0	1	0	7
48	1	1	1	1	1	7
49	4	0	1	2	-1	7
50	1	1	1	2	0	7
51	2	1	0	1	0	7
52	1	1	1	1	1	7
53	1	0	0	1	0	7
54	3	1	1	2	-1	7
55	2	1	0	1	0	7
56	4	0	1	1	0	7
57	3	0	0	1	-1	7
58	2	1	0	1	0	7
59	2	0	1	2	0	7
60	2	1	0	1	0	7
61	3	1	1	1	0	7
62	2	1	0	1	0	7
63	1	1	1	1	1	7
64	3	1	1	1	0	7
65	4	1	0	1	-1	7
66	1	0	0	1	0	7
67	3	1	1	1	0	7
68	2	0	1	1	1	7
69	4	1	0	1	-1	7
70	3	0	0	1	-1	7
71	1	1	1	1	1	7
72	2	0	1	1	1	7
73	3	1	1	2	-1	7
74	2	1	0	1	0	7
75	3	1	1	2	-1	7
76	2	0	1	1	1	7
77	4	0	1	1	0	7
78	3	1	1	1	0	7
79	2	1	0	1	0	7
80	1	1	1	2	0	7
81	2	0	1	1	1	7
82	2	1	0	1	0	7
83	2	1	0	1	0	7
84	3	1	1	1	0	7
85	4	1	0	2	0	7
86	4	1	0	1	-1	7
87	3	1	1	1	0	7
88	4	0	1	2	-1	7
89	3	1	1	1	0	7
90	3	1	1	1	0	7
91	1	1	1	1	1	7
92	2	0	1	1	1	7
93	3	1	1	2	-1	7
94	3	0	0	1	-1	7
95	3	0	0	2	0	7
96	2	0	1	2	0	7
97	3	1	1	1	0	7
98	3	1	1	1	0	7
99	3	1	1	1	0	7
100	4	1	0	1	-1	7
101	3	1	1	1	0	7
102	2	0	1	1	1	7
103	4	0	1	1	0	7
104	1	1	1	2	0	7
105	4	0	1	1	0	7
106	4	0	1	1	0	7
107	4	0	1	1	0	7
108	3	0	0	1	-1	7
109	2	1	0	1	0	7
110	4	0	1	1	0	7
111	1	1	1	1	1	7
112	1	1	1	1	1	7
113	4	0	1	1	0	7
114	4	0	1	1	0	7
115	4	0	1	2	-1	7
116	2	0	1	2	0	7
117	2	0	1	1	1	7
118	3	1	1	1	0	7
119	1	1	1	1	1	7
120	3	1	1	1	0	7
121	4	1	0	1	-1	7
122	3	1	1	1	0	7
123	2	0	1	1	1	7
124	2	1	0	1	0	7
125	1	1	1	2	0	7
126	1	1	1	1	1	7
127	2	0	1	2	0	7
128	3	1	1	1	0	7
129	1	1	1	1	1	7
130	4	0	1	1	0	7
131	4	0	1	1	0	7
132	4	0	1	2	-1	7
133	2	0	1	1	1	7
134	1	1	1	1	1	7
135	4	0	1	2	-1	7
136	1	1	1	1	1	7
137	3	1	1	1	0	7
138	1	1	1	1	1	7
139	2	0	1	1	1	7
140	1	1	1	1	1	7
141	1	1	1	1	1	7
142	3	1	1	1	0	7
143	3	1	1	1	0	7
144	3	0	0	1	-1	7
145	4	0	1	1	0	7
146	1	1	1	1	1	7
147	4	0	1	1	0	7
148	1	1	1	2	0	7
149	4	0	1	1	0	7
150	3	1	1	1	0	7
151	4	0	1	1	0	7
152	4	1	0	1	-1	7
153	3	1	1	1	0	7
154	1	1	1	1	1	7
155	1	0	0	2	1	7
156	2	0	1	1	1	7
157	4	0	1	1	0	7
158	3	1	1	1	0	7
159	4	0	1	1	0	7
160	1	1	1	1	1	7
161	2	0	1	1	1	7
162	1	1	1	1	1	7
163	4	0	1	1	0	7
164	4	0	1	1	0	7
165	1	1	1	1	1	7
166	1	1	1	1	1	7
167	1	1	1	1	1	7
168	2	0	1	1	1	7
169	4	0	1	1	0	7
170	2	0	1	1	1	7
171	4	0	1	2	-1	7
172	2	0	1	1	1	7
173	4	0	1	1	0	7
174	2	0	1	2	0	7
175	3	1	1	1	0	7
176	1	1	1	2	0	7
177	2	0	1	1	1	7
178	2	0	1	1	1	7
179	4	0	1	2	-1	7
180	3	1	1	1	0	7
181	1	1	1	1	1	7
182	2	0	1	1	1	7
183	2	0	1	1	1	7
184	3	1	1	1	0	7
185	2	0	1	1	1	7
186	3	1	1	1	0	7
187	1	1	1	1	1	7
188	3	1	1	1	0	7
189	4	0	1	1	0	7
190	4	0	1	1	0	7
191	1	1	1	1	1	7
192	3	1	1	1	0	7
193	4	0	1	2	-1	7
194	2	0	1	1	1	7
195	4	0	1	2	-1	7
196	2	0	1	1	1	7
197	4	1	0	1	-1	7
198	2	0	1	2	0	7
199	3	1	1	1	0	7
200	3	1	1	2	-1	7
201	3	1	1	1	0	7
202	1	1	1	1	1	7
203	3	1	1	2	-1	7
204	3	1	1	2	-1	7
205	3	1	1	2	-1	7
206	2	0	1	1	1	7
207	4	0	1	1	0	7
208	2	0	1	1	1	7
209	2	0	1	1	1	7
210	3	1	1	1	0	7
211	2	0	1	2	0	7
212	2	0	1	1	1	7
213	2	1	0	1	0	7
214	2	1	0	1	0	7
215	2	0	1	2	0	7
216	3	1	1	1	0	7
217	4	1	0	2	0	7
218	1	1	1	1	1	7
219	4	0	1	1	0	7
220	1	1	1	1	1	7
221	3	1	1	1	0	7
222	4	0	1	2	-1	7
223	2	0	1	1	1	7
224	3	1	1	2	-1	7
225	1	0	0	1	0	7
226	2	0	1	1	1	7
227	1	1	1	1	1	7
228	1	1	1	2	0	7
229	2	0	1	1	1	7
230	1	0	0	1	0	7
231	1	1	1	1	1	7
232	4	0	1	1	0	7
233	4	0	1	1	0	7
234	4	0	1	1	0	7
235	1	1	1	1	1	7
236	1	1	1	1	1	7
237	1	1	1	2	0	7
238	2	0	1	1	1	7
239	3	1	1	2	-1	7
240	2	0	1	1	1	7
1	4	0	1	2	-1	8
2	3	0	0	1	-1	8
3	1	0	0	1	0	8
4	2	1	0	2	1	8
5	1	1	1	1	1	8
6	3	1	1	1	0	8
7	1	1	1	1	1	8
8	4	1	0	1	-1	8
9	1	0	0	2	1	8
10	1	1	1	1	1	8
11	3	0	0	1	-1	8
12	3	1	1	1	0	8
13	4	0	1	1	0	8
14	2	1	0	2	1	8
15	1	1	1	1	1	8
16	2	1	0	1	0	8
17	1	1	1	2	0	8
18	1	1	1	2	0	8
19	2	0	1	1	1	8
20	4	1	0	1	-1	8
21	3	1	1	1	0	8
22	4	0	1	1	0	8
23	3	1	1	1	0	8
24	1	1	1	1	1	8
25	4	0	1	1	0	8
26	2	1	0	2	1	8
27	2	1	0	2	1	8
28	4	0	1	2	-1	8
29	3	1	1	2	-1	8
30	2	1	0	1	0	8
31	4	0	1	1	0	8
32	3	1	1	2	-1	8
33	2	1	0	1	0	8
34	3	1	1	1	0	8
35	4	0	1	1	0	8
36	1	1	1	1	1	8
37	4	1	0	1	-1	8
38	1	1	1	2	0	8
39	3	0	0	1	-1	8
40	4	0	1	1	0	8
41	3	1	1	1	0	8
42	4	0	1	1	0	8
43	1	1	1	1	1	8
44	3	1	1	2	-1	8
45	2	1	0	1	0	8
46	2	1	0	2	1	8
47	3	1	1	1	0	8
48	4	1	0	2	0	8
49	4	0	1	1	0	8
50	1	1	1	1	1	8
51	4	1	0	1	-1	8
52	4	0	1	1	0	8
53	3	1	1	1	0	8
54	2	1	0	2	1	8
55	2	1	0	2	1	8
56	4	0	1	1	0	8
57	1	1	1	1	1	8
58	2	1	0	1	0	8
59	3	1	1	1	0	8
60	3	0	0	2	0	8
61	3	0	0	2	0	8
62	4	1	0	1	-1	8
63	3	1	1	1	0	8
64	3	1	1	1	0	8
65	3	0	0	1	-1	8
66	3	1	1	1	0	8
67	2	1	0	2	1	8
68	1	1	1	1	1	8
69	1	1	1	1	1	8
70	2	1	0	1	0	8
71	2	1	0	2	1	8
72	3	1	1	2	-1	8
73	3	1	1	1	0	8
74	1	1	1	1	1	8
75	2	1	0	1	0	8
76	1	1	1	1	1	8
77	3	1	1	1	0	8
78	4	0	1	2	-1	8
79	4	0	1	1	0	8
80	4	0	1	1	0	8
81	4	0	1	2	-1	8
82	4	0	1	2	-1	8
83	1	1	1	1	1	8
84	4	0	1	1	0	8
85	3	1	1	1	0	8
86	1	1	1	1	1	8
87	4	0	1	2	-1	8
88	3	1	1	2	-1	8
89	3	0	0	2	0	8
90	2	1	0	2	1	8
91	1	1	1	1	1	8
92	4	0	1	1	0	8
93	1	1	1	1	1	8
94	2	1	0	2	1	8
95	1	0	0	1	0	8
96	2	1	0	1	0	8
97	4	1	0	1	-1	8
98	1	1	1	1	1	8
99	1	1	1	2	0	8
100	2	1	0	1	0	8
101	3	0	0	1	-1	8
102	4	0	1	1	0	8
103	1	1	1	2	0	8
104	1	1	1	1	1	8
105	3	0	0	2	0	8
106	1	0	0	1	0	8
107	4	1	0	1	-1	8
108	3	0	0	1	-1	8
109	3	1	1	1	0	8
110	4	1	0	1	-1	8
111	3	1	1	1	0	8
112	2	1	0	1	0	8
113	4	0	1	1	0	8
114	4	0	1	1	0	8
115	1	1	1	2	0	8
116	1	1	1	1	1	8
117	1	1	1	2	0	8
118	4	0	1	1	0	8
119	4	1	0	1	-1	8
120	4	0	1	2	-1	8
121	1	1	1	2	0	8
122	4	0	1	1	0	8
123	1	1	1	2	0	8
124	2	1	0	1	0	8
125	4	0	1	1	0	8
126	2	0	1	1	1	8
127	4	0	1	2	-1	8
128	2	1	0	2	1	8
129	4	0	1	1	0	8
130	1	1	1	1	1	8
131	1	1	1	1	1	8
132	3	0	0	1	-1	8
133	4	0	1	1	0	8
134	1	1	1	1	1	8
135	4	1	0	1	-1	8
136	2	1	0	1	0	8
137	4	0	1	2	-1	8
138	4	0	1	1	0	8
139	2	1	0	1	0	8
140	1	1	1	1	1	8
141	3	1	1	1	0	8
142	3	1	1	1	0	8
143	4	0	1	1	0	8
144	1	1	1	2	0	8
145	2	1	0	1	0	8
146	2	1	0	1	0	8
147	3	1	1	2	-1	8
148	1	1	1	1	1	8
149	4	0	1	1	0	8
150	1	0	0	1	0	8
151	3	0	0	1	-1	8
152	2	1	0	1	0	8
153	4	0	1	1	0	8
154	4	0	1	1	0	8
155	1	1	1	1	1	8
156	2	1	0	1	0	8
157	4	0	1	1	0	8
158	3	1	1	1	0	8
159	4	0	1	1	0	8
160	1	1	1	1	1	8
161	4	0	1	1	0	8
162	3	0	0	1	-1	8
163	3	0	0	2	0	8
164	1	1	1	1	1	8
165	2	1	0	1	0	8
166	2	0	1	1	1	8
167	1	1	1	1	1	8
168	2	0	1	2	0	8
169	2	1	0	2	1	8
170	2	0	1	1	1	8
171	3	0	0	1	-1	8
172	2	0	1	1	1	8
173	2	1	0	1	0	8
174	1	1	1	1	1	8
175	1	1	1	1	1	8
176	2	1	0	1	0	8
177	1	1	1	1	1	8
178	2	0	1	1	1	8
179	1	1	1	2	0	8
180	1	1	1	1	1	8
181	4	0	1	1	0	8
182	3	1	1	2	-1	8
183	2	0	1	1	1	8
184	1	1	1	1	1	8
185	2	0	1	1	1	8
186	2	0	1	1	1	8
187	2	0	1	1	1	8
188	3	0	0	1	-1	8
189	2	0	1	1	1	8
190	3	1	1	1	0	8
191	2	0	1	1	1	8
192	1	1	1	1	1	8
193	3	1	1	1	0	8
194	2	0	1	1	1	8
195	3	1	1	1	0	8
196	3	1	1	1	0	8
197	3	1	1	1	0	8
198	1	1	1	1	1	8
199	2	0	1	1	1	8
200	2	0	1	1	1	8
201	3	1	1	1	0	8
202	2	0	1	1	1	8
203	1	1	1	2	0	8
204	2	0	1	1	1	8
205	1	1	1	2	0	8
206	2	0	1	1	1	8
207	1	1	1	1	1	8
208	3	1	1	1	0	8
209	2	0	1	1	1	8
210	1	1	1	1	1	8
211	3	1	1	1	0	8
212	2	0	1	1	1	8
213	2	0	1	2	0	8
214	3	1	1	1	0	8
215	3	1	1	2	-1	8
216	4	0	1	1	0	8
217	1	1	1	1	1	8
218	2	0	1	1	1	8
219	3	1	1	1	0	8
220	4	0	1	1	0	8
221	3	1	1	1	0	8
222	1	1	1	1	1	8
223	3	1	1	1	0	8
224	4	0	1	1	0	8
225	1	1	1	2	0	8
226	4	0	1	1	0	8
227	3	1	1	1	0	8
228	4	0	1	1	0	8
229	1	1	1	1	1	8
230	2	0	1	1	1	8
231	2	0	1	1	1	8
232	2	1	0	1	0	8
233	4	0	1	1	0	8
234	4	0	1	1	0	8
235	2	0	1	1	1	8
236	3	1	1	1	0	8
237	3	1	1	1	0	8
238	4	0	1	1	0	8
239	3	1	1	1	0	8
240	4	0	1	1	0	8
1	3	0	0	1	-1	9
2	1	0	0	1	0	9
3	2	1	0	1	0	9
4	1	1	1	1	1	9
5	1	1	1	2	0	9
6	3	0	0	1	-1	9
7	1	1	1	1	1	9
8	2	0	1	1	1	9
9	1	1	1	1	1	9
10	2	1	0	1	0	9
11	1	1	1	1	1	9
12	4	1	0	1	-1	9
13	2	0	1	1	1	9
14	4	1	0	1	-1	9
15	3	1	1	1	0	9
16	1	1	1	2	0	9
17	2	0	1	1	1	9
18	3	1	1	2	-1	9
19	1	1	1	1	1	9
20	1	1	1	2	0	9
21	1	0	0	1	0	9
22	2	0	1	2	0	9
23	1	1	1	1	1	9
24	3	1	1	1	0	9
25	4	0	1	1	0	9
26	3	1	1	1	0	9
27	4	0	1	1	0	9
28	2	0	1	1	1	9
29	1	1	1	1	1	9
30	2	0	1	1	1	9
31	2	0	1	1	1	9
32	2	0	1	1	1	9
33	1	1	1	2	0	9
34	3	0	0	2	0	9
35	2	0	1	1	1	9
36	2	0	1	1	1	9
37	3	1	1	2	-1	9
38	3	1	1	1	0	9
39	3	0	0	1	-1	9
40	3	1	1	1	0	9
41	4	0	1	1	0	9
42	4	0	1	1	0	9
43	2	0	1	1	1	9
44	2	0	1	1	1	9
45	1	1	1	1	1	9
46	4	0	1	1	0	9
47	2	0	1	1	1	9
